title,id,content,time
['霍尔木兹海峡乱象不断 沙特另辟蹊径保出口'],efbdcdfa-9e9c-11e8-9960-000c29c468ed,"['\u3000\u3000美国从老布什时代就开始一轮接一轮地制裁伊朗，如今欧盟也加入了这个制裁阵营。面对多轮制裁，伊朗越挫越勇，其中一个重要原因在于该国手中一直握有制衡西方的“王牌”——霍尔木兹海峡。', '\u3000\u3000霍尔木兹海峡是世界第三大石油贸易通道，其输送量占全球石油贸易的20%以上。这条海峡最狭窄的地方约为48公里宽，只能允许两条油轮并行。然而，全球很多石油出口国，如沙特、科威特、伊朗、伊拉克和阿联酋都要依靠这条狭长的水道来出口石油。', '\u3000\u3000这条海峡的地缘政治重要性显而易见，美国前国务卿塞勒斯·万斯称其为“西方的颈静脉”。按照伊朗的逻辑，一旦美国与伊朗之间的紧张态势升级，伊朗可能会关闭霍尔木兹海峡，从而威胁全球石油供应。然而，霍尔木兹海峡的地位正遭遇前所未有的挑战。', '\u3000\u3000', '\u3000\u3000据英国《金融时报》7月16日报道，为了规避霍尔木兹海峡受阻的风险，确保石油输出安全，世界最大的石油输出国沙特日前改造了一条长达1200公里的天然气管道，使其能够输送原油。这条管道始于沙特东部海湾沿岸的油田，通往一个红海畔的码头，每日最高运能达200万桶，占该国石油出口量的25%.', '\u3000\u3000据悉，这条直径48英寸的管道建于上世纪80年代初的两伊战争期间，最初被用于运输石油，后来这条管道被改造用于运输天然气，沙特如今又把它改装回输油管道。“我们必须做好应对突发情况的准备，”一名沙特石油官员表示：“这条管道让我们获得了灵活性。”', '\u3000\u3000无独有偶，阿联酋于16日开通了一条连接阿布扎比附近油田与印度洋畔富查伊拉港的全新石油管道。', '\u3000\u3000这条全长超过400公里的新管道设计运力为150万桶/天。阿联酋石油部长哈米利在当天举行的管道开通仪式上将其称为一条“具有重要战略意义的管道”。', '\u3000\u3000阿联酋国际石油投资公司总经理哈迪姆。阿卜杜拉。古拜希在致辞中说，这条输油管道是阿联酋重要的国家级战略项目，它为阿联酋的石油出口提供了保障。“这一项目正式运营后，将保证阿联酋约70％的原油无需经过霍尔木兹海峡，而直接通过富查伊拉港，经阿曼湾向外输出，它的建成和启用将在阿联酋国家安全和国家战略层面发挥重要作用。”', '\u3000\u3000值得一提的是，这条管道由中国石油天然气集团公司总承包，建设历时4年，也是到目前为止中国公司在中东地区承建的最大项目。', '\u3000\u3000沙特和阿联酋的两条输油管道将使绕道霍尔木兹海峡的管道总运能提高一倍以上，达到每天650万桶，大约相当于该海峡运能的40%（1700万桶/天）。', '\u3000\u3000阿联酋和沙特表示，新开通的输油管道不是对伊朗紧张局势的直接反应，但石油交易商和分析师表示，这些管道显然是制衡伊朗的手段。', '\u3000\u3000', '\u3000\u3000因为西方世界的制裁，伊朗石油产量目前已经降至20年来最低水平。很显然，来自西方的制裁正危及伊朗的经济命脉。伊朗议长拉里贾尼17日表示，伊朗20%的经济问题是由制裁造成的，这被外界解读为伊朗高层首次就制裁对伊朗经济影响作出评估。', '\u3000\u3000美国最近已向波斯湾地区大量增兵，以遏阻伊朗军方采取封锁霍尔木兹海峡的举动。山雨欲来，霍尔木兹海峡再次成为伊朗同西方国家之间对峙的中心。伊朗方面称，关闭霍尔木兹海峡将如同探囊取物。而奥巴马政府也明确表示，霍尔木兹海峡是红线，一旦伊朗关闭海峡，美军就会回以武力。', '\u3000\u3000伊朗精锐部队革命卫队海军司令官阿里。法达维表示，伊朗拥有“不让一滴石油通过霍尔木兹海峡”的能力。美军参谋长联席会议主席马丁。邓普西将军此前则表示，在过去20年里，伊朗革命卫队在霍尔木兹海峡至少布置了2000枚水雷。', '\u3000\u3000《简氏海军国际》编辑乔恩。罗莎蒙德称，只要在中央航道设置鱼雷，伊朗就可以将这条全球油运航道变成禁行区，而完成布雷操作“只需一小时”。', '\u3000\u3000虽具备关闭霍尔木兹海峡的能力，但伊朗不会轻易使用这一招。美国《外交政策》曾刊文称，伊朗不会轻易关闭霍尔木兹海峡，因为这如同自掘坟墓，将招来美国的军事报复。因此，伊朗正采取多种手段缓解制裁带来的影响。', '\u3000\u300016日，伊朗贸易和工业部长迈赫迪。加赞法里证实，伊朗政府已决定将通过私营部门向国际市场销售石油，“石油对外供应将不再仅仅由一家国有石油公司进行”。', '\u3000\u3000分析人士称，让私营部门加入到伊朗石油行业中来将有效“中和”西方制裁，因为私营部门可以通过改变销售流程、更改名称以及通过在伊朗境外设立中介公司，来绕过制裁。']",['2012-7-25']
['冰雪消融 北极未来选择能源还是生态'],f0d63920-9e9c-11e8-9960-000c29c468ed,"['\u3000\u30007月18日，据美国宇航局公布的卫星图像显示，一块大小相当于美国曼哈顿岛两倍大的冰山近日脱离了北极附近的一座冰川。这块巨型冰山是从格陵兰岛西北部的彼得曼冰川分离出来的。据了解，彼得曼冰川位于格陵兰岛地区，距北极点约1000公里，是世界上最北端的冰川。该冰川在2010年就曾经分裂出过一块巨型冰山。', '\u3000\u3000美国德拉瓦大学地球、海洋和环境学院的物理海洋科学和工程学副教授阿德里亚斯·穆恩乔表示，这些分离出来的冰山尽管外表上仍旧十分宏伟，但由于海底温度要远高于海洋表面温度，冰山在海面以下600米的大部分已经基本融化。在如此短的时间内发生两次大规模的冰川断裂，这种情况在过去至少要10到20年时间才会发生。这或是全球变暖现象又一个重要例证。', '\u3000\u3000', '\u3000\u3000据美国宇航局近日公布的卫星图片显示，北极的浮动冰盖在过去30年内已大量减少，进一步证明了全球正处于气候变暖时期。这些图片是从太空中拍摄到的地球北极冰盖景象，图片显示出北极最古老、最厚的海冰正在以每10年萎缩15.1%的惊人速度消失。', '\u3000\u3000美国宇航局戈达德太空飞行中心资深科学家乔伊。科米索说：“最厚的多年冰能够存在两个夏天或更久，而年轻的季节性海冰在冬天形成后又会很快地融化。多年冰的迅速消失使得北极海冰变得更加脆弱，可能在夏季进一步萎缩。”', '\u3000\u3000早在2008年的冬天，多年海冰面积就曾创下了最低纪录，已经减少到上世纪70年代末期的55%.尽管在之后的3年中略有增加，但在2012年的冬天多年海冰会再次萎缩，并将创下第二个最低纪录。', '\u3000\u3000北极地区一直是地球环境的重要组成部分。然而，北极的环境正在以地球上其它地方两倍的速度变暖。在北极，气候变化显著，明显影响着生态系统和原住民生活。更令人感到担忧的是，北极融冰或许会颠覆全球海洋循环。更甚之，消退的冰川和融化的永冻土正在大规模泄漏甲烷，将对全球气候产生重大影响。通过地面和空中观测，科学家发现了15万个甲烷泄漏点，主要分布在格陵兰与阿拉斯加正在融化的冰川和永冻土一带。', '\u3000\u3000长远来看，解封的北极或会成为荒野。但随着迅速消退的海冰，珍贵的矿产资源得以开发，新的海岸线得以开辟。同时带给农业、航运、采矿、渔业和能源开采新的经济机会。', '\u3000\u3000据美国地质调查局2008年的研究，北极可能储存着900亿桶石油和1669万亿立方英尺天然气，两者分别占全球尚未开发的石油和天然气储备的13%和30%.人们认为这些储备的84%都在海底。因此像美国、加拿大、格陵兰岛、挪威和俄罗斯这些环北极国家都已颁发了大量石油和天然气资源的勘探执照。', '\u3000\u3000虽然能源巨头们都不愿意承认气候变化其实有助于其在北极的开发，因为他们不希望被扣上“以环境为代价进行牟利”的帽子。但事实上，气候变化的确使得像阿拉斯加等地区的油田开采变得更容易，不过阿拉斯加在将来较长一段时间内或变成一片开阔的无冰海面。格陵兰岛矿产与石油管理局局长乔恩。司珈伍。尼尔森也承认，这确实是他们决定在格陵兰岛西部迪斯科湾开钻的主要原因。', '\u3000\u3000', '\u3000\u3000北极地区的产油历史由来已久。继1920年在加拿大麦肯齐河谷发现第一个陆上油井之后，已有400多个北极油气田陆续被发现。在北极，唯一的大型海上开发基地是挪威国家石油公司2007年在巴伦支海开发的斯诺赫维特气田。', '\u3000\u30002011年12月，挪威国际石油公司新发现两个巴伦支海域油气田，公司希望在2020年之前北极新油井日产总量达到100万桶。', '\u3000\u3000俄罗斯石油公司与美国埃克森美孚公司今年6月15日签署协议，确定了共同开发北极喀拉海油气资源主要条款。此后，俄罗斯石油公司又和意大利埃尼石油公司宣布就喀拉海勘测达成协议。挪威国家石油公司和道达尔公司与俄罗斯天然气公司共同签订协议，将投资400亿美元用于巴伦支东海域庞大的什托克曼天然气田开发项目。', '\u3000\u3000而壳牌公司发言人柯蒂斯。史密斯7月6日在阿拉斯加州安克雷奇表示，公司计划于7月到10月间在波弗特海的一个远景构造上钻取2口井以及在楚科奇海的远景构造上钻取3口井。他说：“海冰是影响我们不能按时开钻的主要原因。我们将寻求在8月的第一周开始我们的北极水域钻井作业。”', '\u3000\u3000在能源巨头们如火如荼涌入北极的同时，也应看到这些开发项目或许将带来很大的风险。很多人担心北极土著文化将消失；一些人预测环北极国家可能会因瓜分资源而爆发冲突；环保人士则警告，开发这些资源存在巨大的环境风险，如果发生一次严重的石油泄漏，将给北极脆弱的生态系统带来灾难性的影响。', '\u3000\u30005月1日，绿色和平组织的环保分子登上壳牌在赫尔辛基港租用的破冰船，以示抗议。', '\u3000\u30007月14日，绿色和平组织在德国汉堡抗议壳牌在北极地区进行石油勘探。该组织称，对壳牌的抗议行动遍布德国40多个城市。', '\u3000\u30007月18日，黑客组织“匿名”黑进五大国际石油公司，散布超过1000封电子邮件呼吁绿色和平理念。这些被黑的公司包括埃克森美孚、壳牌、BP、俄罗斯天然气公司以及俄罗斯石油公司。', '\u3000\u3000此外，近期美国联邦政府考虑批准壳牌在北极博福特和楚科奇海的阿拉斯加近海平台进行钻井，消息一经传出即遭到美国颇有影响力的环保人士的强烈反对。', '\u3000\u3000环保组织警示称，如今更应该担心的是气候变化本身，融化的北极将给地球带来灾难性影响：海洋环流将遭破坏，永冻土解冻将释放大量二氧化碳和甲烷，这样会进一步加剧气候变暖；海平面也将上升，格陵兰冰原每年释放200亿吨冰水，是10年前的4倍；如果继续变暖，冰原将彻底瓦解，海平面将上升7米，世界上绝大部分大城市将被淹没。']",['2012-7-25']
['伊朗石化产品净出口额将达到140亿美元'],f1e45f54-9e9c-11e8-9960-000c29c468ed,"['\u3000\u30002011年，伊朗石油化工产品产量已达到1820万吨，其石油化工产品收益达146亿美元。', '\u3000\u3000伊朗国家石油公司(NPC)总经理AbdolHosseinBayat表示，伊朗2025年展望文件显示，伊朗将成为最大的石油化工产品生产商。', '\u3000\u3000截止伊朗第五个五年计划(2011-2015)，伊朗投资500亿美元的73个能源项目完成后，伊朗石化装机容量将达到5500万吨。', '\u3000\u3000目前，伊朗具有明显地优势，巨大的原料供应、丰富的能源资源，生产标准化的原料，具有熟练和有经验的员工。']",['2012-7-25']
['ABB与哈萨克斯坦签署变电站建设协议'],f2f3fa08-9e9c-11e8-9960-000c29c468ed,"['\u3000\u3000据报道，电力自动化技术集团ABB获得哈萨克斯坦一家公用电力供应商RegionalnayaElektroSetevayaCompaniya(以下简称“AREK”)价值1200美元的供应协议。', '\u3000\u3000根据协议条款，ABB集团将向该哈萨克斯坦公司提供18个110千伏和16个220千伏气体绝缘开关设备(GIS)系统。', '\u3000\u3000这些气体绝缘开关设备将成为Shygys和Dostyk变电站重要组成部分，AREK运营这两个变电站。', '\u3000\u3000ABB集团高压产品企业总经理GiandomenicoRivetti表示，新的变电站将满足不断增长的工业、商业和居民电力需求。', '\u3000\u3000Rivetti表示：“这些变电站将运用气体绝缘开关设备技术，有助于哈萨克斯坦建设其电力基础设施。”', '\u3000\u3000预计，这些变电站将于2013年6月开始运营。']",['2012-7-25']
['阿国油8月将开始钻探里海巨型凝析气田'],f455322c-9e9c-11e8-9960-000c29c468ed,"['\u3000\u3000据阿塞拜疆Trend通讯社7月24日巴库报道，阿塞拜疆国家石油公司（阿国油/SOCAR）的一名消息提供者周一在巴库对Trend通讯社记者说，阿国油计划在8月份在位于里海阿塞拜疆一侧海域的Umid凝析气田钻取第3口井。', '\u3000\u3000消息提供者说，为了确保从这个油田的平台向陆上供应天然气，一条水下天然气管道时下正在铺设之中。', '\u3000\u3000他说，准备作业正在进行之中，阿国油在Umid凝析气田的第3口勘探井的钻井作业可能在8月份开始。', '\u3000\u3000正如阿国油负责地质、地球物理和开发作业的副总裁KhoshbakhtYusifzadeh今年早些时候曾说，阿国油将在8月底前完成承担从Umid凝析气田向陆上运输天然气的水下天然气管道的铺设作业。', '\u3000\u3000据阿国油所说，第一口勘探井的钻井结果表明，天然气和凝析油储量分别超过了2000亿立方米和4000万桶。']",['2012-7-25']
['墨西哥汽车工程塑料方兴未艾'],f5ceba10-9e9c-11e8-9960-000c29c468ed,"['\u3000\u3000美国著名咨询公司弗若斯特沙利文公司今年7月发表的研究报告认为，随着技术的进步、汽车工业的不断发展及其对组件材料性能要求的不断提高，墨西哥用于汽车领域的工程塑料将越来越多，从而推动市场增长。', '\u3000\u3000', '\u3000\u3000墨西哥汽车工业用工程塑料主要有ABS、聚酰胺（PA）、聚碳酸酯（PC）、聚甲醛（POM）、聚对苯二甲酸丁二酯（PBT）5个品种。墨西哥汽车工程塑料市场目前正处于增长阶段，市场总量相对较小，进一步发展空间较大。2011年，该市场总销售额达7.6亿美元，同比增长37.3%。预计未来5年的年均增长率可达9.6%，到2017年市场总规模有望达到13.1亿美元。', '\u3000\u3000ABS树脂是最常用的车用工程塑料之一，约占全球车用工程塑料量的1/3，且应用范围还在不断扩展。墨西哥车用ABS市场目前处于增长阶段，在车用工程塑料里面所占的比重还远未达到全球水平。2011年的销售额为1.5亿美元，未来几年的年均增长率有望达到8%，2017年的销售额预计在2.3亿美元左右。', '\u3000\u3000聚酰胺是墨西哥工程塑料领域最大的子市场，2011年的销售额占总市场的40.3%，达到3亿美元。这一市场也处于增长阶段，预计2011~2017的年均增长率可达10.9%，2017年销售额有望达到5.7亿美元。', '\u3000\u3000聚碳酸酯是第二大子市场，2011年销售额为2.6亿美元，仅次于聚酰胺，占总市场的33.7%。处于增长阶段的聚碳酸酯子市场在未来几年的年均增长率有望达9.1%，到2017年的销售收入预计在4.3亿美元左右。', '\u3000\u3000PBT树脂主要用于汽车工程应用，所占份额较小。2011年销售额仅0.28亿美元，这一市场也处于增长阶段，预计2011~2017年年均增长率可达8.1%，到2017年销售额有望达到0.45亿美元。', '\u3000\u3000POM树脂的应用仍处于发展和增长阶段，汽车是其目前最主要的应用领域。2011年销售额0.2亿美元，未来几年的年均增长率有望达到8.1%，到2017年市场规模预计在0.3亿美元左右。', '\u3000\u3000', '\u3000\u3000墨西哥汽车工程塑料市场上主要的生产商有9家，均为跨国公司。分别是沙特基础工业公司、巴斯夫、杜邦、拜耳、斯蒂龙、泰科纳、罗地亚化工、赢创、朗盛。前三家合起来占整个市场份额的52.3%。', '\u3000\u3000沙特基础工业公司在墨西哥汽车工程塑料市场以21.9%的份额排名第一，同时在PC、PBT、POM三个子市场都是份额最大的生产商，它还是墨西哥第二大ABS生产商。', '\u3000\u3000巴斯夫公司占墨西哥汽车工程塑料市场15.6%的份额，排名第二。巴斯夫是车用ABS子市场份额最大的生产商，同时，在聚酰胺和PBT两个子市场分别是第二大和第三大生产商。', '\u3000\u3000杜邦公司以14.8%的市场份额排名第三。杜邦是墨西哥聚酰胺子市场最大的生产商，也分别是PBT和POM两个子市场第二大和第三大的生产商。', '\u3000\u3000', '\u3000\u3000尽管墨西哥汽车工程塑料的用量在不断扩大，但整体市场份额仍不算大，也没有跨国公司考虑在这一地区推广新产品。不过墨西哥工程塑料市场的潜力却是被广泛认可的。2011年，墨西哥工程塑料市场累计获得了约4.5亿美元的投资，将推动整个市场的蓬勃发展。', '\u3000\u3000跟周边其他国家地区相比，墨西哥的优势在于其签署了一系列自由贸易协定。但墨西哥的技术发展程度相对较低，在汽车工程塑料领域的研发和技工训练投入也不足。跨国公司都因墨西哥缺乏一定技术水准的熟练工人而在新领域开拓和工程塑料终端应用上受到限制。同时，来自亚洲的产品所占份额较多，竞争力也很强；尤其在ABS领域，亚洲进口产品占到80%的份额。', '\u3000\u3000此外，尽管对传统材料的替代是墨西哥工程塑料市场推动力之一，但一些传统材料及其他类型聚合物正在争夺工程塑料的市场。对于工程塑料生产商而言，应对这样的挑战就必须不断提高产品的性价比，并且拓宽产品的应用领域。']",['2012-7-25']
['日本拟尽快开采海底稀土'],f76c0e86-9e9c-11e8-9960-000c29c468ed,"['\u3000\u3000自日本6月在其海上专属经济区发现大量稀土以来，如何提取成了首要问题。近日，日本在开采技术上有了重大突破，准备尽快对这些海底稀土进行开采。', '\u3000\u30007月20日上午，开采技术研究课题的主要负责人称，稀土资源的开采难题已经取得突破。下一步，研究小组将把含有稀土的海泥样本通过管道打捞到船上，经过对比筛选，确定最佳开采地点。再通过空气压缩技术，将稀土从海泥中分离。']",['2012-7-25']
['伊朗第一艘国产阿芙拉型油轮下水'],f91123d4-9e9c-11e8-9960-000c29c468ed,"['\u3000\u3000据路透社7月24日迪拜报道，伊朗媒体周二报道说，为了应对西方国家不断扩大的旨在打击伊朗石油出口和海上贸易的制裁，伊朗24日启用了其第一艘国产的阿芙拉型油轮。', '\u3000\u3000阿芙拉型油轮能够运送70万桶原油。', '\u3000\u3000伊朗法尔斯通讯社报道说，这艘阿芙拉型油轮是委内瑞拉定购的。', '\u3000\u3000伊朗海上工业公司（SADRA）总经理MehdiEtesam在接受法尔斯通讯社记者采访时表示：“生产阿芙拉型油轮是伊朗首个出口造船活动，我们必需继续吸引更多的客户。”']",['2012-7-25']
['伊拉克把雪佛龙列入禁止签署石油协议黑名单'],fa2215bc-9e9c-11e8-9960-000c29c468ed,"['\u3000\u3000据路透社7月24日巴格达报道，伊拉克石油部周二在一份声明中表示，在美国雪佛龙公司购买了伊拉克库尔德地区两个区块的股份以后，伊拉克石油部已决定把雪佛龙公司列入黑名单，禁止雪佛龙公司今后与伊拉克石油部签署任何的石油协议。', '\u3000\u3000伊拉克石油部在声明中说，基于伊朗宪法的政策，伊拉克石油部宣布取消削雪佛龙公司的资格，禁止这家美国公司今后与伊拉克联邦政府石油部及其麾下石油公司签署任何的石油协议。']",['2012-7-25']
['南非称中断伊朗石油进口代价高 将继续向伊买油'],fbcdb2d6-9e9c-11e8-9960-000c29c468ed,"['\u3000\u3000自欧盟和美国对伊朗实施石油禁运和金融制裁以来，伊朗石油的诸多买家已减少或停止进口伊石油。然而，有伊朗媒体报道称，尽管西方对伊朗石油施加了制裁，但南非能源部长迪普奥·彼得斯强调，南非将继续进口伊朗原油。', '\u3000\u3000据伊朗《德黑兰时报》7月25日消息，彼得斯指出，对南非而言，中断从伊朗进口石油将付出昂贵代价，并将给南非带来很多困难。同时他还强调，南非26%的进口原油来自伊朗，其中80%将被用于为车辆提炼汽油燃料。', '\u3000\u3000彼得斯进一步指出，由美国和欧盟做出的某些决定给南非带来了困难，因为对伊朗施加的制裁事实上“不是我们的决定，但我们却要承受这些措施所带来的损失。”', '\u3000\u3000据报道，在美国的施压下，欧盟外长会议今年1月做出决议，禁止成员国从伊朗进口、转运原油和成品油，以及为伊朗的石油贸易提供融资和保险服务。']",['2012-7-25']
['5月份美国页岩气产量同比增长24%'],fd9d7d76-9e9c-11e8-9960-000c29c468ed,"['\u3000\u3000据能源部数据显示，尽管页岩气价格降至10年以来最低水平，5月份，页岩气供应显著增长，美国页岩气总产量达到255.8亿立方英尺/天，较去年同期增长24%，较4月份增长1.7%。', '\u3000\u3000据彭博社报道，今年页岩气产量将增加5.7%。', '\u3000\u3000能源部在短期能源展望中表示，由于天然气价格降至十年以来最低水平，干气产量下滑，页岩油和其他液体产量增长。', '\u3000\u30004月19日，纽约商品交易所天然气期货价降至每百万英热单位1.902美元。', '\u3000\u30005月份，美国东部Marcellus页岩气产量达68.5亿立方英尺/天，较上月增长6.4%，同比增长28%。', '\u3000\u3000去年5月份，页岩气平均日产量达33.7亿立方英尺/天。', '\u3000\u3000路易斯安那和德克萨斯州Haynesville页岩气平均输出达69.2亿立方英尺/天。']",['2012-7-25']
['印尼政府排除暂停天然气出口可能'],ff4328ba-9e9c-11e8-9960-000c29c468ed,"['\u3000\u3000据普氏能源资讯7月24日雅加达报道，印尼政府能源和矿业部副部长鲁迪·鲁庇安迪尼周二在雅加达接受媒体记者采访时表示，由于印尼预计将拥有超过足够的天然气资源来满足国内需求和海外出口需求，因此，印尼政府不太可能会暂停本国的天然气出口。', '\u3000\u3000印尼能源和矿业部油气部门总经理埃维塔。勒戈沃本月早些时候曾说，为了满足国内的需求，印尼政府正在考虑暂停天然气出口，其中包括管道天然气和液化天然气的出口。', '\u3000\u3000鲁庇安迪尼说：“根据我们的计算，印尼国内目前每天天然气短缺只有1.2亿立方英尺。其间，我们每天的液化天然气和天然气出口量高达38亿立方英尺或占我们天然气产量的56%.因此，印尼政府不可能停止所有的出口来满足国内每天只有1.2亿立方英尺的短缺。”', '\u3000\u3000他说，在未来，印尼能够依赖新区块的天然气资源来满足国内需求以及出口承诺。']",['2012-7-26']
['壳牌：澳大利亚LNG投资成本全球最高'],016862e0-9e9d-11e8-9960-000c29c468ed,"['\u3000\u30007月26日消息，壳牌澳大利亚公司负责人周三（7月25日）表示，日益上升的建设和人工成本或威胁到澳大利亚液化天然气（LNG）领域的新增投资。', '\u3000\u3000壳牌澳大利亚公司总裁AnnPickard在一次业内会议上表示，当前澳大利亚LNG产业的成本可能是全球最高的。', '\u3000\u3000她表示，一些成本的增加是由于美元的走强，但是澳大利亚仍需要为诸如壳牌这样的投资公司创造更好的投资环境。', '\u3000\u3000她补充：“如果我们不能令投资成本走低，我们就不能有效改善生产效率，那么陆上LNG建设计划将变得日益困难。”']",['2012-7-26']
['中国石油收购卡塔尔海上区块 勘探权获卡方批准'],016862e1-9e9d-11e8-9960-000c29c468ed,"['\u3000\u30007月25日，中国石油(601857)收购法国苏伊士环能集团卡塔尔海上第4区块40%石油勘探开发权益，获得卡塔尔能源和工业部正式批准。', '\u3000\u3000卡塔尔海上第4区块位于卡塔尔半岛北部海上，与伊朗和巴林海域接壤，其相邻区域已发现15个油气田，其中北方气田是世界最大气田之一。卡塔尔海上第4区块面积2500平方公里，最大水深75米，已发现几处圈闭构造。合同模式为产品分成，合同者主要通过成本油回收投资和开发成本，通过剩余成本油（气）和利润油（气）获得分成。', '\u3000\u3000中国石油与苏伊士环能集团将联合勘探该区块油气资源，并计划于2013年前完成两口探井，如勘探获商业发现，将与卡塔尔石油公司合作开发油气资源。此前中国石油与壳牌已在卡塔尔D区块勘探项目进行合作，中国石油拥有25%权益，壳牌拥有75%权益，并担任作业者。', '\u3000\u3000据有关资料显示，苏伊士环能集团是世界领先的液化天然气（LNG）经营者之一，欧洲主要的LNG进口商，每年从6个国家进口1600万吨LNG，业务量排名世界第3。']",['2012-7-27']
['日本制钢欲携手中国公司'],04079aa2-9e9d-11e8-9960-000c29c468ed,"['\u3000\u3000据日本媒体报道，日本制钢所决定与中国当地的工厂合作，共同生产制造射出成形机。据悉，日本制钢原计划由其独资子公司——宁波日钢机械制造有限公司独立生产射出成形机，现在转为由宁波日钢机械制造与当地企业“宁波通用塑料机械制造有限公司”共同生产射出成形机。', '\u3000\u3000通过此次合作旨在避免由于商业习惯不同造成的负面影响，稳定扩大生产。日本制钢除了给宁波通用塑料机械制造提供技术支援之外，还计划于2014年实现生产体制的革新，目标是将月产量提升到300台，相当于目前的10倍。']",['2012-7-27']
['科威特国油越南70亿美元炼油目投资年底待定'],054e28cc-9e9d-11e8-9960-000c29c468ed,"['\u3000\u3000据道琼斯贝鲁特7月26日消息，科威特《AlJarida日报》周四报道，科威特国家石油公司（KPC）是否推进计划中投资达70亿美元的越南炼油和石化合资项目的最终决定将在今年底作出。', '\u3000\u3000KPC旗下子公司科威特石油国际公司（KPI）总裁HusseinIsmail告诉该报，公司与越南政府就KPC需要100%的外汇担保的解决方案已经有了很好的进展。']",['2012-7-27']
['乌兹别克斯坦国内液化天然气需求大幅增长'],06c4ea6a-9e9d-11e8-9960-000c29c468ed,['\u3000\u3000据乌媒体报道，今年上半年，因乌内需大幅增加，乌商品原材料交易所液化天然气供应量同比增长1.2万吨，销量同比增长1.6万吨，达12.4万吨，占总销售额的8%。已成为原材料交易所销售额前五大商品之一。交易所主要液化天然气供应商为舒尔丹油气集团、舒尔丹天然气化学厂、布哈拉石油加工厂和穆巴雷克天然气加工厂。其中，舒尔丹油气集团和舒尔丹天然气化学厂市场份额达76%.液化天然气主要购买者为萨马尔罕州、塔什干地区、卡什卡达里亚州和苏尔汉河州汽车加气站，这些地区的天然气购买量超过总购买量的75%。'],['2012-7-27']
['美国出口亚洲地区煤炭数量显著增多'],0849499e-9e9d-11e8-9960-000c29c468ed,"['\u3000\u3000为了满足不断增长的能源需求，亚洲地区对煤炭的进口量日渐增多，而美国的煤炭生产企业从中获益匪浅。', '\u3000\u3000现今的美国，环保规定越来越严格，使得以煤炭为燃料的火力发电厂的收益不断减少，因此美国对化石燃料的需求亦随之逐渐减少。根据美国能源情报署（EIA）的一项调查研究，今年美国火力发电量占其总发电量的比重预计将继续下降14%.但美国几大煤炭生产企业的股价却无法反应这一发展趋势。尽管近日股市行情急剧下挫，投资者担心欧元区危机可能导致全球经济衰退，并造成对煤炭需求的崩溃。但在过去的10年里股票已经升值。世界最大的煤炭生产商皮博迪股价自2002年以来已翻了三番多。分析师预测，煤炭股现在正面临着一个真正的反弹。巴克莱银行的专家嘉克利阿诺（DavidGagliano）称：煤炭股的强劲复苏的时机已经成熟。中国和其他亚洲国家正在不断扩大从肯塔基州、蒙大拿州、西弗吉尼亚州和怀俄明州进口煤炭。根据EIA提供的数据，自2007年9月至2011年10月美国煤炭月出口量从1090万吨增加到2770万吨，明年有可能超过3500万吨。', '\u3000\u3000亚洲新兴经济体正在建造越来越多的火力发电厂。仅仅中国就有为数众多的发电厂正处于计划或新建之中，根据EIA最新的预测，这些电厂的煤炭消耗量到2035年将增加43%，达到11.4亿个英国热量单位。', '\u3000\u3000现在，来自远东的订单已使美国的许多煤炭生产企业收益递增。皮博迪今年一季度销售额增长17%，达20亿美元，息税前利润增长18%，达5.13亿美元。']",['2012-7-27']
['法国道达尔将推进意大利Tempa Rossa油田的开发'],09fe1f9e-9e9d-11e8-9960-000c29c468ed,"['\u3000\u3000据法国媒体报道，法国道达尔石油公司（Total）将推进位于意大利南部巴斯利卡塔地区（Basilicate）TempaRossa油田的开发。该油田的生产活动由道达尔和荷兰皇家壳牌集团（Shell）合作进行，两大集团所持股份分别为75%和25%，预计2016年初该油田每天的石油产量将可能达到5万桶，每天天然气的产量增加23万立方米，液化石油（GPL）将增加240吨。该油田产量的增加将使得意大利石油产量增加将近40%.此次开发投资总额达到16亿欧元。', ""\u3000\u3000此次开发项目包括生产中心的建造、碳氢化合物处理、液化石油储存中心的建造以及意大利最大油田Val'dAgri油田与塔兰托（Tarente）之间的输油管道的连接，该管道将把原油运送至普利亚大区（Pouilles）的塔兰托进行提炼，产品将从此地被出口。为此目的，输油管道的运输容量及炼油厂的储存量和港口终端设备将有所增加。TempaRossa油田位于海拔1000米的亚平宁山脉（Apennins）南部。油气藏深度超过4000米，8口矿井将被投入生产，其中6口已被开凿。""]",['2012-7-27']
